del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00003 0.00043 122.00000 0.01410 0.22204 1.00000 0.00010 662.40000 740.00000 860.90000 935.00000 1020.50000 1870.21014 1175.20000 1444.80000 2089.10000 3462.40000 29705.00000 241077.00000 2985.54886 0.00000 0.00000 0.00000 0.00000 0.00000 0.00035 0.00000 0.00000 0.00000 0.00000 0.16835 14.17655 0.00426 736.00000 14.16358 168.84827 247.31892 338.24495 451.06919 554.59793 557.17457 665.56428 755.59669 841.29915 948.60515 1357.82158 9897028.49188 293.29906 1.00022 0.99258 0.98501 0.98501 0.97749 0.97749 0.97004 0.97004 0.96266 24.70000
0.00002 0.00046 123.00000 0.01420 0.21566 1.00000 0.00010 622.40000 754.60000 860.90000 926.20000 1019.00000 1922.15827 1206.90000 1434.60000 2089.10000 3810.60000 27871.00000 258089.00000 2988.41008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00037 0.00000 0.00000 0.00000 0.00000 0.16864 15.05911 0.00445 736.00000 15.03823 168.84827 247.31892 327.37523 416.69495 526.72737 552.99200 644.91677 751.30536 841.29915 948.60515 1357.82158 10533942.45204 293.29906 1.00012 0.99226 0.98447 0.98447 0.97674 0.97674 0.96909 0.96909 0.96149 24.55000
0.00003 0.00048 124.00000 0.01430 0.20928 1.00000 0.00010 652.80000 764.40000 829.00000 913.30000 1018.00000 1884.26316 1214.70000 1434.60000 1992.80000 3462.40000 27871.00000 267180.00000 2988.41008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00038 0.00000 0.00000 0.00000 0.00000 0.17234 15.51138 0.00456 737.00000 15.49516 168.37235 247.31892 327.37523 416.51544 526.72737 552.99200 644.91677 751.30536 841.29915 948.60515 1357.82158 10607492.50785 293.29906 1.00021 0.99273 0.98530 0.98530 0.97794 0.97794 0.97064 0.97064 0.96340 24.80000
0.00007 0.00051 125.00000 0.01440 0.20291 1.00000 0.00010 639.60000 754.60000 814.80000 904.10000 1012.50000 1884.26316 1214.70000 1440.90000 1992.80000 3810.60000 27871.00000 286408.00000 2988.41008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00041 0.00000 0.00000 0.00000 0.00000 0.17717 16.71046 0.00469 826.00000 16.68901 173.35856 248.02907 327.37523 416.51544 526.72737 552.99200 639.38606 745.84547 849.76552 972.57266 1353.44479 12461874.80761 294.80276 1.00018 0.99278 0.98544 0.98544 0.97817 0.97817 0.97095 0.97095 0.96379 24.90000
0.00004 0.00058 126.00000 0.01450 0.19653 1.00000 0.00010 652.80000 764.10000 824.50000 913.30000 1012.50000 1884.26316 1214.70000 1538.60000 1983.90000 3213.10000 24301.00000 324136.00000 3150.96277 0.00000 0.00000 0.00000 0.00000 0.00000 0.00046 0.00000 0.00000 0.00000 0.00000 0.17717 18.79660 0.00494 900.00000 18.76383 174.16729 244.35209 319.64222 414.81074 525.50318 548.37575 638.39935 745.84547 859.19198 983.42506 1329.80177 16128827.56904 294.80276 1.00011 0.99239 0.98472 0.98472 0.97713 0.97713 0.96960 0.96960 0.96214 24.70000
0.00006 0.00062 127.00000 0.01460 0.19015 1.00000 0.00010 648.90000 764.10000 824.50000 914.90000 1040.00000 1873.61850 1283.20000 1548.60000 1983.90000 3213.10000 24094.00000 344661.00000 2709.40837 0.00000 0.00000 0.00000 0.00000 0.00000 0.00049 0.00000 0.00000 0.00000 0.00000 0.17717 19.91238 0.00501 971.00000 19.87750 183.62043 261.84547 339.33041 427.05009 526.87098 557.36994 639.26842 753.39228 859.19198 983.42506 1353.44479 16786509.31398 296.34152 1.00007 0.99221 0.98443 0.98443 0.97671 0.97671 0.96907 0.96907 0.96150 24.70000
0.00005 0.00068 128.00000 0.01470 0.18378 1.00000 0.00010 672.40000 782.40000 854.80000 920.20000 1040.00000 1865.58333 1283.20000 1561.00000 1973.80000 3209.40000 24301.00000 380579.00000 2709.40837 0.00000 0.00000 0.00000 0.00000 0.00000 0.00055 0.00000 0.00000 0.00000 0.00000 0.18332 22.12836 0.00524 1065.00000 22.08392 181.94938 251.13447 316.06181 399.41901 510.17935 548.37575 627.28829 753.39228 856.47988 970.71900 1354.00457 23081804.07389 298.90107 1.00010 0.99208 0.98413 0.98413 0.97625 0.97625 0.96845 0.96845 0.96071 24.50000
0.00016 0.00073 129.00000 0.01480 0.17740 1.00000 0.00020 665.00000 782.40000 854.80000 934.00000 1066.00000 1865.58333 1281.30000 1548.60000 1973.80000 3154.60000 24594.00000 406156.00000 2709.40837 0.00000 0.00000 0.00000 0.00000 0.00000 0.00058 0.00000 0.00000 0.00000 0.00000 0.18332 23.51513 0.00548 1117.00000 23.46615 183.62043 256.03281 322.07459 397.96583 487.35221 540.03962 610.37828 731.09980 845.78260 966.01263 1398.68474 26735201.53718 296.34152 1.00007 0.99186 0.98372 0.98372 0.97567 0.97567 0.96769 0.96769 0.95978 24.50000
0.00003 0.00088 130.00000 0.01500 0.17102 1.00000 0.00020 685.40000 785.00000 855.00000 949.00000 1072.00000 1908.55985 1281.30000 1575.00000 1992.70000 3154.60000 27132.00000 494317.00000 3004.34369 0.00000 0.00000 0.00000 0.00000 0.00000 0.00071 0.00000 0.00000 0.00000 0.00000 0.19407 28.73902 0.00589 1313.00000 28.63615 182.88014 251.13447 316.06181 389.74502 486.64850 533.30265 600.62110 720.60789 831.10389 951.42542 1398.68474 35270521.73029 291.86461 1.00010 0.99232 0.98462 0.98462 0.97698 0.97698 0.96941 0.96941 0.96941 24.70000
0.00012 0.00092 131.00000 0.01520 0.16465 1.00000 0.00010 718.00000 785.00000 855.00000 949.00000 1096.00000 1931.12075 1305.50000 1575.00000 2225.00000 3351.00000 27574.00000 511747.00000 3004.34369 0.00000 0.00000 0.00000 0.00000 0.00000 0.00073 0.00000 0.00000 0.00000 0.00000 0.16949 29.67222 0.00612 1319.00000 29.55701 184.67565 251.28614 314.86463 387.91650 485.44369 527.82799 586.83619 695.37891 806.64979 944.12013 1397.39974 37309853.24999 285.40141 1.00007 0.99200 0.98401 0.98401 0.97609 0.97609 0.96825 0.96825 0.96048 24.60000
