del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00001 0.00019 48.00000 0.00616 0.52334 2.00000 0.00034 398.20000 552.50000 579.50000 613.50000 663.50000 1092.77778 741.60000 867.20000 1017.00000 1272.00000 22523.00000 98350.00000 2403.32583 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.08142 4.59063 0.00212 270.00000 4.58870 229.97995 349.77025 442.38817 531.13077 613.19672 663.45368 711.99620 853.88261 1035.68040 1165.86961 1330.46494 5211685.30518 338.09577 1.00003 0.99144 0.98296 0.98296 0.97458 0.97458 0.96630 0.96630 0.95812 24.90000
0.00006 0.00020 50.00000 0.00650 0.50348 2.00000 0.00024 398.20000 524.70000 565.80000 607.20000 670.00000 1052.02941 748.70000 867.20000 1017.00000 1660.30000 16924.00000 103254.00000 1706.13298 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.08142 4.73828 0.00214 290.00000 4.73737 223.09115 348.74889 441.14631 531.13077 613.77301 672.53015 716.23292 887.78475 1070.96644 1169.60024 1331.63527 5676509.69788 346.46561 1.00000 0.98904 0.97825 0.97825 0.96763 0.96763 0.95717 0.95717 0.94687 23.85000
0.00000 0.00027 52.00000 0.00673 0.48361 2.00000 0.00004 146.50000 515.30000 585.10000 632.00000 685.00000 1052.02941 752.20000 867.20000 1021.30000 1781.20000 12323.00000 135911.00000 1489.45586 0.00000 0.00000 0.00000 0.00000 0.00000 0.00016 0.00000 0.00000 0.00000 0.00000 0.10059 5.55155 0.00236 321.00000 5.54859 221.08234 333.76939 432.63209 526.19581 627.38037 677.07637 751.32532 903.96481 1108.42416 1196.56651 1358.57695 11775170.87607 356.84881 1.00003 0.99216 0.98436 0.98436 0.97665 0.97665 0.96902 0.96902 0.96147 25.10000
-0.00003 0.00027 54.00000 0.00677 0.46375 2.00000 0.00012 107.00000 515.30000 560.40000 622.00000 702.00000 1064.95652 785.00000 878.60000 1108.00000 2040.00000 12323.00000 135911.00000 1489.45586 0.00000 0.00000 0.00000 0.00000 0.00000 0.00016 0.00000 0.00000 0.00000 0.00000 0.12147 5.55155 0.00236 321.00000 5.54859 204.68681 332.96303 432.63209 526.19581 627.38037 679.31363 751.32532 925.10700 1108.63215 1196.56651 1358.57695 11775170.87607 359.42823 1.00001 0.99114 0.98238 0.98238 0.97373 0.97373 0.96519 0.96519 0.95675 24.70000
0.00000 0.00024 56.00000 0.00690 0.44389 2.00000 0.00031 146.50000 526.50000 595.20000 631.50000 713.00000 1084.36364 788.50000 921.00000 1158.10000 2040.00000 10107.00000 122470.00000 1402.73069 0.00000 0.00000 0.00000 0.00000 0.00000 0.00014 0.00000 0.00000 0.00000 0.00000 0.12272 5.05610 0.00228 294.00000 5.05439 202.63069 326.68128 432.20026 527.05506 631.33776 679.31363 751.32532 925.10700 1108.63215 1188.37711 1352.51831 8905801.71706 359.42823 0.99999 0.99124 0.98258 0.98258 0.97402 0.97402 0.96556 0.96556 0.95720 24.55000
0.00006 0.00024 58.00000 0.00721 0.42403 2.00000 0.00014 107.00000 526.50000 553.00000 622.00000 702.00000 1086.92553 788.50000 921.00000 1186.00000 2040.00000 10107.00000 122470.00000 1402.73069 0.00000 0.00000 0.00000 0.00000 0.00000 0.00014 0.00000 0.00000 0.00000 0.00000 0.12272 5.05610 0.00228 294.00000 5.05439 187.17373 326.68128 432.20026 527.05506 631.33776 659.94846 736.16290 875.62650 1108.63215 1188.37711 1352.51831 8905801.71706 359.42823 1.00000 0.99112 0.98234 0.98234 0.97366 0.97366 0.96510 0.96510 0.95664 24.65000
0.00011 0.00031 60.00000 0.00735 0.40417 2.00000 0.00015 55.20000 471.70000 573.70000 622.40000 683.50000 1086.92553 774.40000 936.50000 1214.80000 2116.00000 7994.00000 154441.00000 1385.25147 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.15259 6.38336 0.00272 350.00000 6.37927 179.36226 309.45437 423.60180 523.11332 631.33776 659.94846 736.16290 875.62650 1121.51455 1192.86142 1359.37969 14080421.54953 376.36688 0.99993 0.99270 0.98554 0.98554 0.97845 0.97845 0.97141 0.97141 0.96444 25.25000
-0.00011 0.00041 62.00000 0.00750 0.38431 2.00000 0.00021 38.40000 471.70000 573.70000 615.10000 683.50000 1083.22396 774.40000 936.50000 1186.00000 2116.00000 13831.00000 207979.00000 1609.29427 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.15259 8.35270 0.00310 462.00000 8.34308 177.32734 282.91739 403.83695 512.70472 622.27319 675.51357 763.34475 1001.89329 1124.90186 1192.86142 1380.15069 24772433.66521 379.10366 0.99991 0.99260 0.98535 0.98535 0.97816 0.97816 0.97105 0.97105 0.96400 25.30000
-0.00021 0.00031 64.00000 0.00771 0.36445 2.00000 0.00003 55.20000 504.30000 575.00000 622.40000 692.50000 1083.22396 792.90000 945.90000 1240.20000 2255.60000 7994.00000 154441.00000 1385.25147 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.14378 6.38336 0.00272 350.00000 6.37927 166.58371 282.91739 403.83695 512.70472 633.43963 675.51357 772.07857 1013.51933 1124.90186 1190.46264 1359.37969 14080421.54953 382.73290 0.99992 0.99291 0.98596 0.98596 0.97907 0.97907 0.97225 0.97225 0.96548 25.45000
0.00000 0.00009 66.00000 0.00774 0.34459 2.00000 0.00013 549.20000 591.40000 628.40000 684.10000 781.00000 1110.37500 932.60000 1082.80000 1509.60000 2069.90000 5612.00000 47598.00000 1150.26646 0.00000 0.00000 0.00000 0.00000 0.00000 0.00006 0.00000 0.00000 0.00000 0.00000 0.08022 2.12375 0.00149 128.00000 2.12358 118.62226 202.68338 376.98472 507.93237 633.00317 662.31172 803.78470 1016.17131 1107.39363 1190.46264 1319.55711 981545.96794 397.58485 0.99998 0.99160 0.98332 0.98332 0.97513 0.97513 0.96703 0.96703 0.96703 24.90000
0.00016 0.00009 68.00000 0.00787 0.32473 2.00000 0.00015 549.20000 591.40000 628.40000 684.10000 781.00000 1139.98214 932.60000 1082.80000 1509.60000 2375.20000 5612.00000 47598.00000 1150.26646 0.00000 0.00000 0.00000 0.00000 0.00000 0.00006 0.00000 0.00000 0.00000 0.00000 0.08022 2.12375 0.00149 128.00000 2.12358 118.62226 202.68338 376.98472 507.93237 658.09863 662.31172 803.78470 1016.17131 1098.13540 1164.71482 1319.55711 981545.96794 397.58485 1.00000 0.98884 0.97785 0.97785 0.96704 0.96704 0.95640 0.95640 0.95640 23.80000
0.00044 0.00025 70.00000 0.00802 0.30487 2.00000 0.00007 69.60000 524.90000 569.90000 648.20000 707.00000 1139.98214 822.70000 1102.20000 1364.10000 2375.20000 9538.00000 127678.00000 1536.78948 0.00000 0.00000 0.00000 0.00000 0.00000 0.00016 0.00000 0.00000 0.00000 0.00000 0.12568 5.53089 0.00254 327.00000 5.52873 142.64421 236.82665 357.10632 456.48451 633.00317 656.66844 802.60490 1006.12459 1107.39363 1193.06376 1346.68502 8264300.18746 388.00335 0.99986 0.99346 0.98711 0.98711 0.98081 0.98081 0.97456 0.97456 0.96836 25.90000
0.00000 0.00069 72.00000 0.00808 0.28500 2.00000 0.00002 41.50000 515.70000 569.90000 642.90000 707.00000 1328.19847 822.70000 1102.20000 1364.10000 2754.90000 16261.00000 347988.00000 2189.96357 0.00000 0.00000 0.00000 0.00000 0.00000 0.00038 0.00000 0.00000 0.00000 0.00000 0.15544 13.33193 0.00434 604.00000 13.29910 179.12690 267.58448 357.32246 456.48451 575.90543 656.66844 728.59165 991.00407 1095.45821 1171.43945 1355.21731 40169584.61934 382.00400 0.99999 0.99360 0.98725 0.98725 0.98095 0.98095 0.97470 0.97470 0.96850 25.90000
-0.00026 0.00069 74.00000 0.00810 0.26514 2.00000 0.00041 41.50000 515.70000 589.60000 648.20000 711.50000 1341.44776 829.10000 1106.30000 1584.00000 2914.70000 16265.00000 347988.00000 2189.96357 0.00000 0.00000 0.00000 0.00000 0.00000 0.00038 0.00000 0.00000 0.00000 0.00000 0.15544 13.33193 0.00434 604.00000 13.29910 179.12690 267.58448 357.32246 456.48451 575.90543 656.66844 728.59165 981.77987 1082.77839 1171.43945 1355.21731 40169584.61934 376.21148 0.99989 0.99295 0.98606 0.98606 0.97924 0.97924 0.97247 0.97247 0.96576 25.40000
-0.00007 0.00043 76.00000 0.00851 0.24528 2.00000 0.00020 417.60000 552.90000 596.70000 674.00000 760.50000 1397.59524 923.50000 1133.70000 1592.30000 2914.70000 23239.00000 216968.00000 2544.39667 0.00000 0.00000 0.00000 0.00000 0.00000 0.00027 0.00000 0.00000 0.00000 0.00000 0.15168 9.69589 0.00367 459.00000 9.68571 152.84098 233.74961 365.45055 512.80904 658.23203 659.08927 808.41031 981.77987 1082.77839 1153.00807 1342.92191 13090360.02242 376.21148 0.99990 0.99260 0.98537 0.98537 0.97820 0.97820 0.97109 0.97109 0.96404 25.10000
0.00007 0.00036 78.00000 0.00871 0.22542 2.00000 0.00004 445.00000 552.90000 605.80000 688.40000 761.00000 1341.44776 956.40000 1262.80000 1797.50000 2907.20000 16265.00000 179754.00000 1911.29310 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.14087 8.43793 0.00330 427.00000 8.43269 148.87767 230.43421 365.45055 512.80904 661.40440 659.08927 818.37603 998.63952 1091.17553 1147.24504 1319.35709 11746289.02713 382.56036 1.00013 0.99423 0.98837 0.98837 0.98255 0.98255 0.97677 0.97677 0.97103 26.30000
-0.00008 0.00043 80.00000 0.00875 0.20556 2.00000 0.00039 445.00000 563.70000 619.80000 704.20000 834.00000 1538.78014 1000.10000 1294.20000 1903.30000 2858.30000 23239.00000 216968.00000 2544.39667 0.00000 0.00000 0.00000 0.00000 0.00000 0.00027 0.00000 0.00000 0.00000 0.00000 0.15168 9.69589 0.00367 459.00000 9.68571 148.87767 230.43421 333.43215 466.91304 658.23203 652.83820 824.68938 998.63952 1091.17553 1152.17093 1329.14113 13090360.02242 382.56036 1.00000 0.95979 0.92277 0.92277 0.88870 0.88870 0.88870 0.88870 0.88870 21.85000
0.00000 0.00035 82.00000 0.00914 0.18570 2.00000 0.00015 477.90000 575.50000 649.00000 704.20000 844.00000 1550.04348 1076.80000 1321.30000 1903.30000 2735.00000 21597.00000 178255.00000 2462.22904 0.00000 0.00000 0.00000 0.00000 0.00000 0.00023 0.00000 0.00000 0.00000 0.00000 0.15607 8.17951 0.00332 399.00000 8.17387 134.73690 198.48518 291.88768 448.03288 640.51477 649.00368 881.07595 1013.09199 1086.09997 1145.35752 1319.47849 8508438.23742 399.78762 1.00009 0.99369 0.98734 0.98734 0.98104 0.98104 0.97480 0.97480 0.96861 26.15000
0.00000 0.00035 84.00000 0.00929 0.16584 2.00000 0.00032 511.00000 577.00000 654.60000 719.10000 854.00000 1566.37838 1083.90000 1321.30000 1903.30000 2858.30000 21597.00000 178255.00000 2462.22904 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.16864 8.31947 0.00337 403.00000 8.31480 134.73690 198.48518 291.88768 448.03288 639.00113 649.00368 881.07595 1008.55407 1077.68312 1145.35752 1320.42701 8508438.23742 399.78762 1.00012 0.99390 0.98771 0.98771 0.98158 0.98158 0.97550 0.97550 0.96946 26.15000
0.00048 0.00035 86.00000 0.00961 0.14598 2.00000 0.00025 527.50000 586.00000 653.00000 772.00000 887.00000 1566.37838 1083.90000 1337.00000 1976.00000 2950.00000 21597.00000 178255.00000 2462.22904 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.16864 8.31947 0.00337 403.00000 8.31480 134.73690 198.48518 291.88768 420.59551 633.78345 630.32611 881.07595 1008.55407 1071.23846 1132.53470 1320.42701 8508438.23742 399.78762 1.00006 0.99329 0.98657 0.98657 0.97990 0.97990 0.97330 0.97330 0.96675 25.70000
0.00067 0.00083 88.00000 0.00986 0.12612 4.00000 0.00132 544.10000 623.70000 690.30000 792.00000 952.50000 1683.54400 1083.90000 1407.50000 1976.00000 3006.50000 31178.00000 420886.00000 2934.61355 0.00000 0.00000 0.00000 0.00000 0.00000 0.00059 0.00000 0.00000 0.00000 0.00000 0.22195 20.81845 0.00552 919.00000 20.76741 171.59517 242.03989 319.31680 418.84705 578.55750 620.21432 780.54031 922.09366 1016.86516 1104.73422 1321.48040 38608341.22105 360.16045 1.00005 0.99331 0.98663 0.98663 0.98001 0.98001 0.97345 0.97345 0.96694 25.80000
0.00000 0.00150 92.00000 0.01118 0.08640 2.00000 0.00085 544.10000 623.70000 690.30000 785.40000 943.00000 1701.69982 1140.70000 1508.80000 2059.50000 3038.90000 31178.00000 759499.00000 2934.61355 0.00000 0.00000 0.00000 0.00000 0.00000 0.00116 0.00000 0.00000 0.00000 0.00000 0.26178 40.85850 0.00772 1666.00000 40.60805 192.41676 269.03267 341.32806 420.19627 513.47292 572.42106 631.22106 768.30424 907.57049 1040.50821 1330.02598 108565378.47230 315.06428 1.00003 0.99239 0.98483 0.98483 0.97735 0.97735 0.96993 0.96993 0.96259 25.10000
0.00033 0.00150 94.00000 0.01203 0.06653 2.00000 0.00066 548.80000 623.70000 690.30000 801.00000 952.50000 1701.69982 1140.70000 1508.80000 2059.50000 3038.90000 27564.00000 759499.00000 2686.40396 0.00000 0.00000 0.00000 0.00000 0.00000 0.00120 0.00000 0.00000 0.00000 0.00000 0.26178 42.26553 0.00772 1864.00000 42.00501 198.68303 273.00861 341.32806 418.84705 503.75711 559.77704 607.41605 729.22039 865.51625 1013.24600 1330.02598 120062965.39347 300.60781 1.00002 0.99153 0.98314 0.98314 0.97485 0.97485 0.96664 0.96664 0.95853 24.70000
0.00334 0.00183 96.00000 0.01269 0.04667 2.00000 0.00167 561.00000 626.10000 700.40000 818.70000 958.00000 1701.69982 1161.20000 1508.80000 2059.50000 3182.20000 27564.00000 924023.00000 2686.40396 0.00000 0.00000 0.00000 0.00000 0.00000 0.00145 0.00000 0.00000 0.00000 0.00000 0.26787 51.17348 0.00852 2088.00000 50.79102 199.19184 276.14152 346.06625 420.19627 494.71425 537.78158 574.13535 685.23452 816.20693 974.85160 1335.94540 164745742.26351 286.11190 1.00002 0.99153 0.98314 0.98314 0.97483 0.97483 0.96661 0.96661 0.96661 24.55000
0.02164 0.00517 98.00000 0.01435 0.02681 2.00000 0.00358 575.00000 669.50000 782.30000 928.50000 1131.50000 2281.06806 1463.10000 1886.40000 2760.30000 4572.60000 118334.00000 2614104.00000 5081.79905 0.00000 0.00000 0.00000 0.00000 0.00000 0.00436 0.00000 0.00000 0.00000 0.01081 0.29893 153.77634 0.01536 4478.00000 149.65999 227.06001 305.26100 370.59136 431.85623 494.71425 537.78158 574.13535 658.28708 755.06899 901.65985 1378.22278 697533627.33955 253.20417 1.00000 0.96381 0.93012 0.93012 0.89876 0.89876 0.86955 0.86955 0.84235 21.75000
