del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00009 0.00006 95.31938 0.00450 0.58233 7.81250 0.00040 54.00000 60.90000 69.00000 82.00000 93.00000 264.48837 112.80000 148.00000 201.80000 428.00000 4374.00000 12734.00000 603.39995 0.00000 0.00000 0.00000 0.00000 0.00000 0.00005 0.00000 0.00000 0.00000 0.00000 0.03237 0.79307 0.00082 143.00000 0.79307 193.41656 255.43551 309.26611 376.29111 438.42074 457.94487 487.54185 558.41927 662.69534 780.75019 1095.23673 1214469.80730 223.25314 0.99987 0.99537 0.99090 0.99090 0.98647 0.98647 0.98207 0.98207 0.97771 31.55000
0.00003 0.00015 103.13188 0.00490 0.54810 7.81250 0.00020 54.40000 60.90000 68.00000 81.20000 94.00000 264.48837 115.70000 148.00000 224.40000 443.10000 5196.00000 34119.00000 603.39995 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.05610 2.12375 0.00158 350.00000 2.12136 193.41656 267.68308 335.98345 391.24034 453.85641 493.64881 539.55841 639.34357 732.69223 871.74596 1142.06267 8151129.08428 255.24771 0.99996 0.99521 0.99050 0.99050 0.98582 0.98582 0.98117 0.98117 0.97655 29.00000
0.00003 0.00018 110.94438 0.00510 0.51386 7.81250 0.00040 55.00000 63.00000 69.00000 81.20000 94.50000 275.11644 122.00000 148.00000 236.70000 473.20000 5459.00000 40167.00000 661.06685 0.00000 0.00000 0.00000 0.00000 0.00000 0.00015 0.00000 0.00000 0.00000 0.00000 0.05661 2.50836 0.00184 393.00000 2.50404 188.00969 267.68308 335.98345 391.24034 453.85641 493.64881 539.55841 639.34357 732.69223 871.74596 1161.82915 10331580.91527 255.24771 0.99973 0.99612 0.99252 0.99252 0.98895 0.98895 0.98539 0.98539 0.98186 32.55000
0.00003 0.00021 118.75688 0.00550 0.47963 7.81250 0.00010 55.00000 63.70000 73.00000 82.90000 101.00000 319.92466 122.50000 166.10000 266.10000 476.40000 7465.00000 46709.00000 886.68670 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.06224 2.89429 0.00209 436.00000 2.89076 188.00969 263.84517 324.23024 385.67237 453.93292 488.93069 544.38822 641.67686 742.39861 857.25313 1162.59909 10654278.40248 255.24771 1.00000 0.99540 0.99084 0.99084 0.98630 0.98630 0.98180 0.98180 0.97732 29.80000
0.00002 0.00024 126.56938 0.00560 0.44540 7.81250 0.00020 54.60000 63.70000 73.00000 87.50000 107.00000 319.94595 134.00000 181.00000 269.30000 494.00000 9296.00000 53641.00000 954.93781 0.00000 0.00000 0.00000 0.00000 0.00000 0.00021 0.00000 0.00000 0.00000 0.00000 0.07328 3.35725 0.00232 474.00000 3.35230 162.13141 247.63672 317.55973 384.61628 448.99147 488.02933 535.23919 634.01189 725.98235 848.04953 1207.61254 12594854.49933 254.57661 1.00011 0.99543 0.99078 0.99078 0.98616 0.98616 0.98157 0.98157 0.97703 29.95000
0.00002 0.00026 134.38188 0.00580 0.41116 7.81250 0.00020 54.60000 61.70000 73.00000 87.50000 107.00000 333.17391 134.00000 181.00000 274.00000 494.80000 10576.00000 59190.00000 955.86179 0.00000 0.00000 0.00000 0.00000 0.00000 0.00023 0.00000 0.00000 0.00000 0.00000 0.08608 3.67569 0.00249 488.00000 3.66944 162.13141 247.63672 317.55973 384.61628 453.93292 486.89256 540.17687 634.01189 729.06358 847.80972 1208.49096 14153966.74406 254.57661 1.00023 0.99568 0.99117 0.99117 0.98668 0.98668 0.98223 0.98223 0.97781 30.00000
0.00000 0.00028 142.19438 0.00600 0.37693 3.12500 0.00000 55.00000 61.70000 73.00000 87.50000 107.00000 368.26163 134.00000 181.00000 314.90000 529.70000 12423.00000 63341.00000 1157.06124 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.09302 3.87927 0.00264 496.00000 3.87369 162.81711 253.41792 319.12882 378.81586 446.36185 484.64922 535.23919 633.77144 727.18355 847.80972 1208.49096 14254502.77891 253.08438 1.00043 0.99593 0.99146 0.99146 0.98702 0.98702 0.98262 0.98262 0.97824 29.70000
-0.00001 0.00028 145.31938 0.00600 0.36324 3.12500 0.00020 55.00000 61.70000 71.00000 80.00000 100.00000 368.26163 133.00000 174.50000 314.90000 529.70000 12942.00000 63341.00000 1168.71607 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.10042 3.87927 0.00264 488.00000 3.87369 162.81711 253.41792 319.12882 378.81586 444.19871 484.64922 531.28425 630.44711 727.18355 847.80972 1207.93721 14254502.77891 251.81327 1.00029 0.99553 0.99082 0.99082 0.98613 0.98613 0.98149 0.98149 0.97688 29.90000
-0.00005 0.00027 148.44438 0.00620 0.34955 3.12500 0.00010 55.40000 63.00000 71.00000 81.50000 100.00000 355.45926 133.00000 174.50000 282.50000 454.00000 12942.00000 60800.00000 1168.71607 0.00000 0.00000 0.00000 0.00000 0.00000 0.00023 0.00000 0.00000 0.00000 0.00000 0.10042 3.76240 0.00262 486.00000 3.75518 162.36850 250.36365 313.54457 376.22469 440.91686 480.26129 529.46889 630.44711 727.18355 849.61349 1207.93721 14254502.77891 251.81327 1.00028 0.99570 0.99115 0.99115 0.98663 0.98663 0.98215 0.98215 0.97770 30.30000
0.00000 0.00022 151.56938 0.00630 0.33585 3.12500 0.00010 55.00000 61.00000 70.00000 81.50000 97.50000 355.45926 124.50000 174.50000 280.50000 454.00000 13163.00000 49293.00000 1228.92586 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.10184 2.95687 0.00239 362.00000 2.95437 136.13744 215.54014 288.95232 363.98275 436.49285 480.26129 529.46889 648.73183 767.03539 882.18070 1208.92588 8687926.70423 274.77844 1.00009 0.99558 0.99111 0.99111 0.98667 0.98667 0.98227 0.98227 0.97790 30.85000
0.00001 0.00022 154.69438 0.00640 0.32216 3.12500 -0.00010 54.50000 61.00000 70.00000 83.50000 97.50000 379.17692 124.50000 191.00000 282.50000 481.50000 12650.00000 49293.00000 1255.32592 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.09985 2.95687 0.00239 353.00000 2.95437 130.75951 209.36195 286.28426 360.51690 434.21372 480.26129 529.46889 648.73183 767.03539 887.95288 1209.86440 8113855.25902 281.46218 1.00024 0.99522 0.99026 0.99026 0.98533 0.98533 0.98044 0.98044 0.97560 29.90000
0.00001 0.00022 157.81938 0.00630 0.30847 3.12500 0.00020 54.50000 61.00000 70.50000 85.00000 102.00000 389.06154 131.50000 191.00000 290.50000 510.00000 13163.00000 50578.00000 1293.57459 0.00000 0.00000 0.00000 0.00000 0.00000 0.00019 0.00000 0.00000 0.00000 0.00000 0.10361 3.05314 0.00243 331.00000 3.04990 113.19502 190.01964 271.06294 351.23508 421.53512 471.08093 523.89880 644.22510 765.81666 887.95288 1209.86440 7900027.13873 281.46218 1.00020 0.99558 0.99099 0.99099 0.98644 0.98644 0.98191 0.98191 0.97742 29.75000
0.00000 0.00023 160.94438 0.00650 0.29477 3.12500 0.00010 53.50000 61.50000 74.60000 89.90000 105.00000 406.45802 132.00000 196.50000 306.90000 624.00000 14176.00000 52780.00000 1375.93423 0.00000 0.00000 0.00000 0.00000 0.00000 0.00020 0.00000 0.00000 0.00000 0.00000 0.10759 3.17074 0.00256 328.00000 3.16779 112.72060 182.66332 267.67688 344.40808 409.06822 449.69637 485.07839 594.21935 714.52446 857.91972 1208.88569 7658329.22482 273.70011 1.00029 0.99508 0.98992 0.98992 0.98480 0.98480 0.97972 0.97972 0.97468 28.85000
0.00002 0.00024 164.06938 0.00660 0.28108 3.12500 0.00020 53.50000 61.50000 74.60000 89.90000 105.50000 473.38333 137.00000 184.80000 315.00000 703.50000 14296.00000 53246.00000 1510.14771 0.00000 0.00000 0.00000 0.00000 0.00000 0.00020 0.00000 0.00000 0.00000 0.00000 0.10850 3.21228 0.00260 307.00000 3.20881 104.75361 173.43352 259.15172 339.15826 405.07564 445.94281 481.89865 594.21935 714.52446 857.51783 1206.96861 6307194.54004 273.70011 1.00018 0.99551 0.99088 0.99088 0.98628 0.98628 0.98171 0.98171 0.97717 29.60000
0.00001 0.00025 167.19438 0.00680 0.26739 3.12500 -0.00010 54.00000 60.50000 71.00000 84.00000 105.50000 479.81818 141.00000 194.70000 325.10000 734.50000 15592.00000 56806.00000 1575.96404 0.00000 0.00000 0.00000 0.00000 0.00000 0.00021 0.00000 0.00000 0.00000 0.00000 0.11055 3.41739 0.00268 307.00000 3.41380 104.75361 173.43352 252.84489 327.03078 398.44739 441.68029 475.16749 577.68366 712.17913 850.66167 1206.96861 5394491.01883 273.70011 1.00032 0.99554 0.99080 0.99080 0.98609 0.98609 0.98142 0.98142 0.97678 29.15000
0.00000 0.00026 170.31938 0.00670 0.25369 3.12500 0.00020 54.00000 59.00000 69.50000 84.00000 105.50000 533.76786 141.00000 194.70000 315.00000 871.60000 16022.00000 59782.00000 1753.05619 0.00000 0.00000 0.00000 0.00000 0.00000 0.00022 0.00000 0.00000 0.00000 0.00000 0.11174 3.60799 0.00281 307.00000 3.60497 104.09584 173.55934 247.23194 323.72062 386.65408 433.91981 464.32095 569.90586 680.42392 842.76941 1207.51827 5394491.01883 269.00491 1.00017 0.99479 0.98945 0.98945 0.98415 0.98415 0.97891 0.97891 0.97370 28.70000
0.00001 0.00027 173.44438 0.00690 0.24000 3.12500 0.00000 54.00000 59.00000 71.00000 85.50000 112.00000 577.12381 146.50000 211.20000 325.10000 871.60000 16666.00000 60598.00000 1914.66343 0.00000 0.00000 0.00000 0.00000 0.00000 0.00022 0.00000 0.00000 0.00000 0.00000 0.11482 3.63968 0.00284 298.00000 3.63723 105.55915 174.11507 249.45239 323.72062 386.65408 433.91981 464.32095 569.90586 678.61202 842.49083 1208.86993 4944295.18899 268.66987 1.00008 0.99488 0.98973 0.98973 0.98462 0.98462 0.97955 0.97955 0.97453 29.10000
0.00001 0.00028 176.56938 0.00690 0.22631 1.56250 0.00010 54.50000 63.90000 75.50000 90.00000 112.00000 585.35455 146.50000 218.00000 320.00000 954.00000 17748.00000 62916.00000 1947.36716 0.00000 0.00000 0.00000 0.00000 0.00000 0.00023 0.00000 0.00000 0.00000 0.00000 0.11556 3.78994 0.00291 298.00000 3.78607 110.97350 174.11507 249.45239 327.14947 390.09912 435.92798 467.09495 571.21100 678.61202 842.76941 1209.15585 4944295.18899 269.00491 1.00018 0.99514 0.99013 0.99013 0.98517 0.98517 0.98025 0.98025 0.97536 29.00000
0.00001 0.00028 178.13188 0.00700 0.21946 1.56250 0.00010 54.50000 63.90000 75.50000 90.00000 111.00000 588.00000 136.50000 211.20000 325.00000 971.50000 16890.00000 64389.00000 1953.87616 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.11556 3.89457 0.00295 298.00000 3.89178 110.97350 174.11507 249.45239 327.14947 390.09912 435.92798 467.09495 571.21100 678.61202 842.49083 1209.15585 5065035.90829 268.66987 1.00008 0.99477 0.98951 0.98951 0.98429 0.98429 0.97912 0.97912 0.97399 28.65000
0.00002 0.00029 179.69438 0.00710 0.21261 1.56250 0.00020 53.50000 62.90000 71.00000 84.50000 99.50000 599.04545 124.50000 197.50000 325.00000 976.00000 24781.00000 65895.00000 2476.54722 0.00000 0.00000 0.00000 0.00000 0.00000 0.00024 0.00000 0.00000 0.00000 0.00000 0.11453 3.95898 0.00300 304.00000 3.95420 107.88828 174.13735 247.92556 319.90953 380.04166 422.43836 444.24139 540.98654 656.90482 830.65462 1208.69052 5217352.44001 264.59012 1.00007 0.99494 0.98986 0.98986 0.98482 0.98482 0.97982 0.97982 0.97486 29.45000
0.00000 0.00031 181.25688 0.00730 0.20577 1.56250 -0.00010 53.50000 61.00000 69.00000 84.50000 99.50000 629.69643 124.50000 185.10000 325.00000 971.50000 26724.00000 70526.00000 2695.95925 0.00000 0.00000 0.00000 0.00000 0.00000 0.00026 0.00000 0.00000 0.00000 0.00000 0.11453 4.25387 0.00315 304.00000 4.24915 107.03196 168.38781 241.97786 311.23489 378.77525 419.67121 440.00714 540.98654 656.90482 830.65462 1208.19368 5217352.44001 264.59012 1.00009 0.99517 0.99029 0.99029 0.98545 0.98545 0.98065 0.98065 0.97589 29.55000
0.00001 0.00032 182.81938 0.00720 0.19892 1.56250 0.00010 54.00000 60.00000 69.00000 87.40000 104.00000 631.62832 128.60000 185.10000 323.30000 920.40000 30754.00000 71374.00000 3093.93785 0.00000 0.00000 0.00000 0.00000 0.00000 0.00026 0.00000 0.00000 0.00000 0.00000 0.11516 4.28602 0.00317 306.00000 4.28209 107.03196 174.13735 244.49767 315.64514 379.33502 419.67121 440.00714 544.38941 660.47188 818.07126 1208.19368 5217352.44001 259.65472 1.00003 0.99480 0.98962 0.98962 0.98449 0.98449 0.97940 0.97940 0.97437 29.95000
0.00001 0.00032 184.38188 0.00730 0.19207 1.56250 0.00010 54.00000 60.00000 71.00000 87.80000 106.00000 631.62832 135.90000 192.20000 306.30000 920.40000 30754.00000 73494.00000 3093.93785 0.00000 0.00000 0.00000 0.00000 0.00000 0.00027 0.00000 0.00000 0.00000 0.00000 0.11868 4.44254 0.00325 312.00000 4.43906 103.01332 155.48931 214.98549 288.42102 368.07450 418.32956 440.00714 544.38941 660.47188 818.07126 1210.62655 5294378.92608 259.65472 1.00010 0.99526 0.99047 0.99047 0.98571 0.98571 0.98099 0.98099 0.97631 29.65000
0.00001 0.00034 185.94438 0.00740 0.18523 1.56250 0.00010 54.00000 58.00000 71.00000 87.40000 106.00000 645.42623 135.90000 196.20000 323.30000 957.40000 30754.00000 76341.00000 2969.91658 0.00000 0.00000 0.00000 0.00000 0.00000 0.00028 0.00000 0.00000 0.00000 0.00000 0.11874 4.61829 0.00333 317.00000 4.61629 102.63932 155.48931 214.98549 286.01705 357.68783 396.67448 418.52384 493.90978 621.43323 801.96939 1218.18068 5698052.59482 259.65472 1.00009 0.99532 0.99058 0.99058 0.98588 0.98588 0.98122 0.98122 0.97659 29.75000
0.00003 0.00035 187.50688 0.00750 0.17838 1.56250 0.00000 54.70000 60.40000 69.10000 84.00000 105.00000 645.42623 138.60000 215.80000 327.10000 960.30000 31003.00000 78742.00000 2969.91658 0.00000 0.00000 0.00000 0.00000 0.00000 0.00029 0.00000 0.00000 0.00000 0.00000 0.11868 4.76144 0.00339 323.00000 4.75706 102.63932 155.48931 214.98549 286.01705 357.68783 396.67448 418.52384 493.90978 621.43323 801.96939 1213.95704 5698052.59482 260.09440 1.00018 0.99557 0.99099 0.99099 0.98645 0.98645 0.98193 0.98193 0.97745 29.60000
0.00000 0.00037 189.06938 0.00750 0.17153 1.56250 0.00000 54.70000 60.00000 69.10000 84.00000 105.00000 664.38760 138.60000 215.80000 327.10000 975.00000 31003.00000 84712.00000 2969.91658 0.00000 0.00000 0.00000 0.00000 0.00000 0.00032 0.00000 0.00000 0.00000 0.00000 0.11868 5.14702 0.00355 340.00000 5.14395 116.46521 177.09639 238.28925 302.11548 374.06876 419.66127 434.09167 532.40143 650.69620 828.36516 1243.00910 5855708.60751 262.97431 1.00013 0.99539 0.99069 0.99069 0.98603 0.98603 0.98140 0.98140 0.97680 29.60000
0.00001 0.00038 190.63188 0.00750 0.16469 1.56250 0.00020 54.10000 60.00000 68.90000 84.00000 105.00000 758.06034 139.60000 198.20000 329.30000 1094.00000 36493.00000 85706.00000 3532.55137 0.00000 0.00000 0.00000 0.00000 0.00000 0.00032 0.00000 0.00000 0.00000 0.00000 0.11777 5.21063 0.00358 359.00000 5.20602 116.46521 177.09639 238.28925 302.11548 374.06876 419.66127 434.09167 540.38166 674.46473 847.91056 1213.95704 5526372.89979 267.69785 1.00006 0.99507 0.99012 0.99012 0.98523 0.98523 0.98038 0.98038 0.97557 30.95000
0.00002 0.00039 192.19438 0.00770 0.15784 1.56250 -0.00010 54.10000 60.00000 70.20000 85.50000 108.00000 705.87879 139.60000 195.00000 311.50000 1056.20000 36493.00000 87935.00000 3402.42405 0.00000 0.00000 0.00000 0.00000 0.00000 0.00033 0.00000 0.00000 0.00000 0.00000 0.11453 5.35776 0.00361 373.00000 5.35383 111.39731 166.94300 234.38675 303.10667 374.94097 429.25558 439.67268 540.82941 679.22184 849.73362 1218.89147 7087868.06057 274.91040 1.00007 0.99510 0.99017 0.99017 0.98529 0.98529 0.98044 0.98044 0.97563 29.45000
0.00002 0.00041 193.75688 0.00760 0.15099 1.56250 0.00020 54.70000 61.00000 77.00000 88.30000 108.00000 726.76692 140.00000 195.00000 326.70000 1122.20000 37135.00000 93176.00000 3476.31310 0.00000 0.00000 0.00000 0.00000 0.00000 0.00035 0.00000 0.00000 0.00000 0.00000 0.11334 5.68707 0.00373 373.00000 5.67990 109.94470 158.71420 216.91435 284.60749 360.60896 414.27083 430.53957 540.38166 674.46473 849.73362 1211.84112 7156826.68862 274.91040 1.00010 0.99540 0.99074 0.99074 0.98612 0.98612 0.98154 0.98154 0.97699 30.70000
0.00001 0.00043 195.31938 0.00780 0.14415 1.56250 0.00000 54.70000 61.00000 77.00000 88.30000 108.00000 705.87879 133.70000 195.00000 284.10000 1056.20000 38265.00000 96660.00000 3476.31310 0.00000 0.00000 0.00000 0.00000 0.00000 0.00036 0.00000 0.00000 0.00000 0.00000 0.11391 5.91352 0.00380 383.00000 5.90533 109.94470 158.71420 216.91435 284.60749 353.67561 407.65702 422.22283 524.48010 645.88134 821.60346 1218.89147 7437595.11402 266.21134 1.00013 0.99548 0.99086 0.99086 0.98628 0.98628 0.98173 0.98173 0.97722 30.15000
0.00004 0.00044 196.88188 0.00780 0.13730 1.56250 0.00010 55.00000 62.00000 73.10000 89.30000 108.00000 726.76692 126.90000 214.60000 316.20000 1036.00000 45304.00000 99585.00000 3911.65512 0.00000 0.00000 0.00000 0.00000 0.00000 0.00037 0.00000 0.00000 0.00000 0.00000 0.11391 6.06424 0.00390 392.00000 6.05667 109.94470 158.71420 216.91435 284.60749 352.50121 407.65702 421.61692 524.48010 641.91127 816.61848 1217.24618 7306678.91610 261.21080 1.00008 0.99514 0.99025 0.99025 0.98540 0.98540 0.98060 0.98060 0.97584 30.30000
0.00004 0.00048 198.44438 0.00790 0.13045 3.12500 0.00010 55.00000 62.00000 73.10000 89.30000 110.00000 813.18657 126.90000 200.60000 283.30000 981.20000 51722.00000 108967.00000 4579.84382 0.00000 0.00000 0.00000 0.00000 0.00000 0.00041 0.00000 0.00000 0.00000 0.00000 0.12398 6.67683 0.00416 416.00000 6.66864 114.36872 170.44554 231.18942 287.96056 352.50121 409.98086 421.61692 526.48774 641.91127 816.61848 1241.34094 7936145.13350 261.21080 1.00010 0.99535 0.99063 0.99063 0.98595 0.98595 0.98130 0.98130 0.97669 30.10000
0.00005 0.00052 201.56938 0.00800 0.11676 1.56250 0.00020 57.00000 63.00000 75.80000 89.90000 112.00000 813.18657 133.70000 214.60000 295.70000 869.00000 54620.00000 117144.00000 4719.66552 0.00000 0.00000 0.00000 0.00000 0.00000 0.00044 0.00000 0.00000 0.00000 0.00000 0.12671 7.17399 0.00436 434.00000 7.15908 125.36474 186.14351 249.46836 312.81227 376.22933 426.56859 440.78563 536.49105 662.97216 828.64578 1240.36463 8500253.41044 261.21080 1.00007 0.99481 0.98959 0.98959 0.98442 0.98442 0.97930 0.97930 0.97423 29.70000
0.00003 0.00057 203.13188 0.00820 0.10991 1.56250 0.00000 57.00000 64.00000 75.80000 93.00000 120.00000 830.80851 139.50000 206.00000 295.70000 869.00000 61749.00000 128014.00000 5012.41547 0.00000 0.00000 0.00000 0.00000 0.00000 0.00048 0.00000 0.00000 0.00000 0.00000 0.12733 7.87790 0.00462 463.00000 7.85799 125.79197 186.14351 249.46836 312.81227 376.22933 426.56859 440.78563 536.49105 662.97216 828.64578 1240.36463 9884604.25869 259.99097 1.00013 0.99541 0.99072 0.99072 0.98607 0.98607 0.98145 0.98145 0.97688 30.35000
0.00003 0.00059 204.69438 0.00820 0.10307 1.56250 0.00010 55.00000 64.00000 76.80000 93.00000 120.00000 829.97059 139.50000 206.00000 320.50000 834.50000 70799.00000 134199.00000 5641.12279 0.00000 0.00000 0.00000 0.00000 0.00000 0.00051 0.00000 0.00000 0.00000 0.00000 0.12779 8.26155 0.00480 479.00000 8.23942 125.79197 185.92906 240.82037 296.77501 363.38050 414.10156 426.84879 520.87349 636.29741 804.91908 1240.36463 10581460.38435 253.96554 1.00015 0.99590 0.99168 0.99168 0.98749 0.98749 0.98333 0.98333 0.97919 31.30000
