del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_100 c_len
-0.00003 0.00109 131.48440 0.00478 0.36012 3.12500 0.00005 56.00000 62.10000 69.00000 79.50000 92.00000 1247.22785 105.00000 135.60000 210.10000 472.60000 146344.00000 295362.00000 10567.41269 0.00000 0.00000 0.00000 0.00000 0.00000 0.00094 0.00000 0.00000 0.00000 0.00000 0.73350 18.66158 0.01599 453.00000 18.60964 197.90378 285.76419 359.47573 423.34598 481.19131 522.59325 550.13379 636.04146 770.06694 921.88054 1247.00571 28309772.96183 266.20566 0.99916 0.99516 0.99118 0.99118 0.98722 0.98722 0.98327 0.98327 0.97935 29.50000 
-0.00004 0.00105 134.60940 0.00483 0.34492 3.12500 0.00006 56.00000 62.10000 71.00000 79.50000 90.00000 1173.01639 105.00000 128.00000 208.40000 481.00000 143080.00000 286216.00000 9895.30298 0.00000 0.00000 0.00000 0.00000 0.00000 0.00091 0.00000 0.00000 0.00000 0.00000 0.72417 18.05729 0.01549 453.00000 18.00944 197.90378 285.76419 359.47573 423.34598 481.19131 522.59325 550.13379 636.04146 770.06694 921.88054 1247.00571 28309772.96183 265.94049 0.99870 0.99497 0.99126 0.99126 0.98757 0.98757 0.98389 0.98389 0.98023 30.25000 
-0.00001 0.00101 137.73440 0.00489 0.32971 3.12500 0.00011 55.00000 61.30000 69.00000 79.00000 89.00000 1171.93191 103.90000 127.90000 208.00000 383.00000 141073.00000 275404.00000 9869.15367 0.00000 0.00000 0.00000 0.00000 0.00000 0.00088 0.00000 0.00000 0.00000 0.00000 0.72417 17.43190 0.01491 465.00000 17.38752 200.71488 291.70847 365.13798 428.69368 487.24098 527.54478 556.27887 644.25099 775.80968 928.04450 1247.28863 31279185.09533 265.94049 0.99906 0.99508 0.99111 0.99111 0.98716 0.98716 0.98322 0.98322 0.97931 29.65000 
0.00000 0.00100 140.85940 0.00500 0.31450 3.12500 0.00009 54.00000 61.30000 69.50000 77.10000 88.50000 1087.40800 103.00000 124.50000 193.00000 384.50000 143080.00000 271852.00000 9723.84257 0.00000 0.00000 0.00000 0.00000 0.00000 0.00086 0.00000 0.00000 0.00000 0.00000 0.72792 17.15658 0.01515 466.00000 17.11237 200.71488 291.70847 365.13798 428.69368 487.24098 527.54478 556.27887 644.25099 775.95090 928.04856 1259.04654 32595805.21982 267.20656 0.99897 0.99515 0.99135 0.99135 0.98756 0.98756 0.98379 0.98379 0.98004 30.00000 
0.00006 0.00100 143.98440 0.00509 0.29929 3.12500 0.00014 53.00000 60.50000 69.50000 79.00000 88.50000 1087.40800 101.70000 121.90000 180.50000 362.00000 141470.00000 271852.00000 9723.84257 0.00000 0.00000 0.00000 0.00000 0.00000 0.00086 0.00000 0.00000 0.00000 0.00000 0.73481 17.15658 0.01515 466.00000 17.11237 203.60583 295.28454 368.74809 432.06072 492.24502 537.15328 566.24119 664.48355 799.30783 945.97789 1259.33720 32595805.21982 271.93995 0.99923 0.99541 0.99162 0.99162 0.98784 0.98784 0.98408 0.98408 0.98034 30.15000 
0.00000 0.00106 147.10940 0.00524 0.28408 3.12500 0.00001 54.00000 60.90000 70.00000 79.30000 89.00000 1174.31837 103.00000 124.50000 193.00000 384.50000 141470.00000 287708.00000 9723.84257 0.00000 0.00000 0.00000 0.00000 0.00000 0.00091 0.00000 0.00000 0.00000 0.00000 0.72792 18.11948 0.01553 466.00000 18.07522 193.73877 287.34079 365.22337 429.01752 487.88786 524.35532 553.47714 641.95920 775.95090 929.46636 1259.42587 32356269.98999 267.20656 0.99938 0.99540 0.99144 0.99144 0.98749 0.98749 0.98356 0.98356 0.97966 29.55000 
-0.00002 0.00106 150.23440 0.00524 0.26888 3.12500 0.00009 54.60000 60.90000 70.00000 79.30000 89.00000 1174.31837 103.10000 129.40000 195.30000 373.00000 136495.00000 287708.00000 9553.21713 0.00000 0.00000 0.00000 0.00000 0.00000 0.00091 0.00000 0.00000 0.00000 0.00000 0.75620 18.11948 0.01553 468.00000 18.07522 205.63067 296.26353 370.79765 432.06072 491.47928 534.01719 562.77568 650.84255 786.87032 939.25498 1259.69307 32356269.98999 266.68741 0.99863 0.99481 0.99100 0.99100 0.98721 0.98721 0.98343 0.98343 0.97967 29.90000 
-0.00002 0.00104 153.35940 0.00534 0.25367 3.12500 0.00007 54.80000 61.00000 71.00000 79.30000 89.00000 1125.11952 103.10000 129.40000 195.30000 429.00000 136495.00000 282405.00000 9522.53106 0.00000 0.00000 0.00000 0.00000 0.00000 0.00090 0.00000 0.00000 0.00000 0.00000 0.75427 17.79159 0.01531 468.00000 17.74004 202.26850 296.49749 371.25888 433.59949 491.47928 534.01719 562.77568 650.84255 786.87032 939.25498 1259.69307 33509578.72685 266.68741 0.99877 0.99492 0.99109 0.99109 0.98728 0.98728 0.98349 0.98349 0.97971 30.05000 
0.00000 0.00101 156.48440 0.00541 0.23846 1.56250 0.00011 54.60000 61.50000 69.00000 78.90000 89.00000 1084.66008 103.10000 129.40000 195.30000 373.00000 136495.00000 275738.00000 9408.47748 0.00000 0.00000 0.00000 0.00000 0.00000 0.00087 0.00000 0.00000 0.00000 0.00000 0.75427 17.29421 0.01507 480.00000 17.24499 203.09984 296.51852 372.13075 434.36499 494.09408 534.91210 564.31077 654.61182 789.69706 944.83526 1259.75612 34103855.78863 268.97274 0.99922 0.99533 0.99147 0.99147 0.98763 0.98763 0.98380 0.98380 0.97999 30.15000 
0.00003 0.00101 158.04690 0.00552 0.23086 1.56250 0.00007 54.80000 62.00000 69.00000 78.90000 89.00000 1084.66008 105.10000 132.20000 194.90000 392.60000 137870.00000 275738.00000 9408.47748 0.00000 0.00000 0.00000 0.00000 0.00000 0.00087 0.00000 0.00000 0.00000 0.00000 0.68548 17.29421 0.01507 480.00000 17.24499 203.09984 296.51852 372.84932 434.36499 494.09408 535.99078 564.31077 654.61182 792.75355 947.59771 1259.43164 36314548.68524 269.19381 0.99916 0.99520 0.99126 0.99126 0.98734 0.98734 0.98344 0.98344 0.97956 29.75000 
0.00001 0.00104 159.60940 0.00559 0.22325 1.56250 0.00005 54.50000 61.50000 69.00000 78.00000 89.00000 1060.53077 105.10000 134.50000 202.00000 392.60000 138331.00000 283595.00000 9137.10780 0.00000 0.00000 0.00000 0.00000 0.00000 0.00090 0.00000 0.00000 0.00000 0.00000 0.68548 17.82960 0.01518 480.00000 17.78089 204.48860 297.88858 372.13075 434.17586 491.44322 535.99078 562.97600 653.57763 794.60643 948.75224 1259.66424 36372334.63043 269.70842 0.99906 0.99502 0.99100 0.99100 0.98701 0.98701 0.98303 0.98303 0.97908 29.80000 
0.00000 0.00105 161.17190 0.00564 0.21565 1.56250 0.00001 53.00000 59.00000 67.00000 77.00000 89.00000 1086.57088 102.90000 132.20000 201.60000 476.30000 138331.00000 285245.00000 9137.10780 0.00000 0.00000 0.00000 0.00000 0.00000 0.00090 0.00000 0.00000 0.00000 0.00000 0.68548 17.95090 0.01518 485.00000 17.89315 205.21649 298.36336 373.32659 434.17586 491.44322 535.99078 562.97600 653.57763 794.60643 948.75224 1259.66424 37119182.81845 269.70842 0.99920 0.99521 0.99124 0.99124 0.98729 0.98729 0.98335 0.98335 0.97944 29.75000 
0.00002 0.00105 162.73440 0.00565 0.20804 1.56250 0.00001 53.00000 59.00000 65.70000 76.00000 88.50000 1076.50368 102.70000 127.00000 201.80000 476.30000 138331.00000 286263.00000 9137.10780 0.00000 0.00000 0.00000 0.00000 0.00000 0.00091 0.00000 0.00000 0.00000 0.00000 0.70739 18.00233 0.01538 490.00000 17.94214 206.46208 299.46325 373.86107 435.16284 493.77873 538.06356 565.52036 658.04179 796.15503 949.72297 1271.50807 39661741.14436 269.70842 0.99955 0.99527 0.99101 0.99101 0.98677 0.98677 0.98255 0.98255 0.97836 28.90000 
0.00000 0.00108 164.29690 0.00566 0.20044 1.56250 0.00005 53.00000 59.00000 67.00000 76.00000 90.00000 1088.72137 102.70000 127.00000 201.60000 452.80000 140167.00000 292809.00000 9197.08431 0.00000 0.00000 0.00000 0.00000 0.00000 0.00093 0.00000 0.00000 0.00000 0.00000 0.70739 18.44527 0.01543 486.00000 18.38746 206.46208 299.46325 373.86107 435.16284 493.77873 538.06356 565.52036 658.90371 805.79082 954.61541 1271.50807 37119182.81845 273.20558 0.99917 0.99536 0.99157 0.99157 0.98780 0.98780 0.98404 0.98404 0.98031 30.15000 
0.00004 0.00108 165.85940 0.00571 0.19284 1.56250 0.00009 53.80000 60.00000 67.00000 76.00000 91.00000 1158.57312 104.30000 137.00000 201.80000 452.80000 140167.00000 293119.00000 9410.18735 0.00000 0.00000 0.00000 0.00000 0.00000 0.00093 0.00000 0.00000 0.00000 0.00000 0.70739 18.47497 0.01561 490.00000 18.42018 205.28466 299.55287 373.86107 435.16284 493.77873 538.06356 565.52036 658.90371 805.79082 954.61541 1271.50807 34778425.69551 273.20558 0.99868 0.99502 0.99137 0.99137 0.98774 0.98774 0.98413 0.98413 0.98054 30.80000 
0.00000 0.00112 167.42190 0.00580 0.18523 1.56250 0.00004 55.00000 60.00000 67.40000 76.70000 92.00000 1200.97233 108.20000 149.20000 232.50000 576.00000 136042.00000 303846.00000 9750.53976 0.00000 0.00000 0.00000 0.00000 0.00000 0.00096 0.00000 0.00000 0.00000 0.00000 0.72309 19.14457 0.01568 488.00000 19.08358 205.28466 298.71981 371.79436 432.73258 493.79686 541.92812 571.27204 673.01223 812.23732 955.23872 1270.02664 34236483.71398 273.48308 0.99867 0.99482 0.99098 0.99098 0.98717 0.98717 0.98337 0.98337 0.97959 30.00000 
0.00000 0.00112 168.98440 0.00585 0.17763 1.56250 0.00006 55.00000 62.00000 71.00000 80.90000 92.00000 1200.97233 105.20000 149.20000 248.30000 582.40000 136042.00000 303846.00000 9592.55809 0.00000 0.00000 0.00000 0.00000 0.00000 0.00096 0.00000 0.00000 0.00000 0.00000 0.72309 19.14457 0.01561 490.00000 19.08358 205.28466 298.99492 374.56535 437.18495 498.50127 545.49259 573.55106 673.01223 816.75001 963.49643 1268.68777 34276443.73887 275.96194 0.99898 0.99504 0.99112 0.99112 0.98722 0.98722 0.98333 0.98333 0.97947 29.70000 
0.00002 0.00112 170.54690 0.00591 0.17003 1.56250 0.00003 56.00000 63.70000 71.00000 81.00000 92.00000 1198.64542 105.90000 150.30000 248.30000 584.50000 136042.00000 304928.00000 9592.55809 0.00000 0.00000 0.00000 0.00000 0.00000 0.00096 0.00000 0.00000 0.00000 0.00000 0.72309 19.14457 0.01554 490.00000 19.08358 204.42649 298.99492 374.43660 437.36327 498.86144 541.92812 572.66774 672.11805 812.23732 957.41705 1268.68777 34276443.73887 273.48308 0.99890 0.99498 0.99109 0.99109 0.98722 0.98722 0.98336 0.98336 0.97953 30.05000 
0.00000 0.00114 172.10940 0.00594 0.16242 1.56250 0.00005 55.00000 64.00000 71.00000 81.00000 94.00000 1173.34848 105.90000 146.40000 226.40000 584.50000 131756.00000 309764.00000 9102.73576 0.00000 0.00000 0.00000 0.00000 0.00000 0.00098 0.00000 0.00000 0.00000 0.00000 0.65350 19.47696 0.01554 504.00000 19.40476 204.42649 299.31694 375.45594 438.44482 500.94753 546.15726 574.80805 672.11805 817.22249 966.85848 1271.61604 37600826.89258 274.99826 0.99912 0.99522 0.99134 0.99134 0.98747 0.98747 0.98363 0.98363 0.97980 29.80000 
0.00000 0.00114 173.67190 0.00599 0.15482 1.56250 0.00005 55.00000 64.00000 72.00000 81.00000 95.00000 1173.34848 110.50000 150.30000 218.00000 565.60000 131756.00000 310576.00000 9102.73576 0.00000 0.00000 0.00000 0.00000 0.00000 0.00098 0.00000 0.00000 0.00000 0.00000 0.65350 19.52424 0.01555 516.00000 19.45647 204.89453 299.31694 374.43660 438.47016 500.94753 546.15726 575.98919 672.20212 817.22249 966.85848 1271.61604 38209161.92918 274.99826 0.99931 0.99535 0.99141 0.99141 0.98749 0.98749 0.98358 0.98358 0.97970 29.55000 
0.00003 0.00114 175.23440 0.00604 0.14721 1.56250 0.00007 55.00000 63.00000 71.00000 81.00000 95.00000 1171.98491 110.50000 140.60000 213.00000 514.60000 140789.00000 310576.00000 9818.42616 0.00000 0.00000 0.00000 0.00000 0.00000 0.00098 0.00000 0.00000 0.00000 0.00000 0.72189 19.52424 0.01578 516.00000 19.45647 206.79161 299.03278 373.40596 438.47016 500.94753 546.15726 575.98919 672.20212 817.22249 966.85848 1270.99938 39791595.97517 275.65182 0.99917 0.99531 0.99146 0.99146 0.98764 0.98764 0.98383 0.98383 0.98004 30.10000 
0.00000 0.00117 176.79690 0.00611 0.13961 1.56250 0.00008 55.00000 60.00000 68.80000 81.00000 92.00000 1138.62362 112.30000 140.60000 218.00000 565.00000 140789.00000 318729.00000 9818.42616 0.00000 0.00000 0.00000 0.00000 0.00000 0.00101 0.00000 0.00000 0.00000 0.00000 0.72189 19.95300 0.01578 518.00000 19.86880 206.79161 299.03278 373.40596 437.98166 503.21730 550.00382 580.35796 680.48560 827.04946 975.77075 1270.99938 41295110.05536 279.26013 0.99881 0.99495 0.99111 0.99111 0.98730 0.98730 0.98350 0.98350 0.97972 30.25000 
0.00005 0.00117 178.35940 0.00619 0.13201 1.56250 0.00024 54.50000 60.00000 68.00000 81.00000 92.00000 1126.25088 112.00000 140.60000 230.10000 514.60000 141346.00000 318729.00000 9447.28342 0.00000 0.00000 0.00000 0.00000 0.00000 0.00101 0.00000 0.00000 0.00000 0.00000 0.68650 19.95300 0.01578 528.00000 19.86880 207.06163 302.79481 374.54539 437.98166 503.21730 548.50971 576.76213 669.33038 822.68847 975.77075 1274.92956 43893605.14838 278.27739 0.99877 0.99486 0.99096 0.99096 0.98709 0.98709 0.98323 0.98323 0.97939 29.75000 
0.00002 0.00122 179.92190 0.00643 0.12440 1.56250 0.00040 54.00000 60.00000 67.50000 81.00000 93.00000 1126.25088 112.30000 152.60000 232.00000 565.00000 140604.00000 330967.00000 9447.28342 0.00000 0.00000 0.00000 0.00000 0.00000 0.00104 0.00000 0.00000 0.00000 0.00000 0.67120 20.73373 0.01658 545.00000 20.65538 207.11819 303.00943 374.54539 437.98166 503.21730 548.50971 576.76213 668.36369 822.68847 975.77075 1276.28972 45278046.03607 278.27739 0.99899 0.99517 0.99136 0.99136 0.98758 0.98758 0.98381 0.98381 0.98006 30.15000 
