del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_100 c_len
0.00000 0.00137 101.57000 0.00647 0.52741 7.81250 0.00028 56.00000 63.00000 72.30000 85.00000 104.00000 239.62327 129.00000 167.00000 246.00000 425.90000 14256.00000 485956.00000 754.35275 0.00000 0.00000 0.00000 0.00000 0.00000 0.00111 0.00000 0.00000 0.00000 0.00142 0.38877 28.88023 0.00718 2606.00000 28.36226 235.84837 316.57145 382.19531 442.29225 503.01487 537.75619 568.41494 650.96644 759.43445 904.60898 1333.87800 2217398387.30516 249.99342 1.00004 0.99373 0.98747 0.98747 0.98127 0.98127 0.97513 0.97513 0.96904 26.75000 
0.00000 0.00137 109.38250 0.00675 0.49105 7.81250 0.00055 56.00000 63.00000 72.00000 84.00000 104.00000 238.19303 128.00000 167.00000 249.00000 422.90000 14147.00000 485956.00000 740.01498 0.00000 0.00000 0.00000 0.00000 0.00000 0.00111 0.00000 0.00000 0.00000 0.00148 0.38547 28.88023 0.00717 2614.00000 28.36226 235.93236 317.23519 382.82401 442.57860 503.01487 537.75619 568.41494 650.96644 759.43445 904.60898 1333.87800 2225230956.38493 249.99342 1.00004 0.99356 0.98713 0.98713 0.98077 0.98077 0.97446 0.97446 0.96822 26.60000 
0.00000 0.00137 117.19500 0.00730 0.45470 7.81250 0.00025 55.00000 63.00000 72.00000 84.00000 103.00000 238.04939 128.00000 167.00000 245.50000 422.90000 14034.00000 486811.00000 739.47894 0.00000 0.00000 0.00000 0.00000 0.00000 0.00111 0.00000 0.00000 0.00000 0.00148 0.38325 28.90720 0.00716 2628.00000 28.37904 235.84837 316.90884 382.52643 442.54721 503.01487 537.75619 568.41494 650.96644 759.43445 904.60898 1336.61877 2247810098.44528 249.99342 1.00003 0.99321 0.98646 0.98646 0.97978 0.97978 0.97317 0.97317 0.96664 26.55000 
0.00000 0.00137 125.00750 0.00755 0.41835 7.81250 0.00029 55.00000 63.00000 72.00000 83.00000 103.00000 236.44055 128.00000 167.00000 246.10000 422.90000 13942.00000 487573.00000 727.10972 0.00000 0.00000 0.00000 0.00000 0.00000 0.00111 0.00000 0.00000 0.00000 0.00154 0.38041 28.93895 0.00715 2668.00000 28.42524 235.69534 316.91806 382.82401 442.57860 503.15112 538.11835 568.61577 651.54855 760.61541 905.54112 1336.61877 2309852452.08890 250.35285 0.99917 0.99259 0.98608 0.98608 0.97962 0.97962 0.97323 0.97323 0.97323 26.45000 
0.00000 0.00137 132.82000 0.00784 0.38200 7.81250 -0.00002 55.00000 63.00000 72.00000 84.00000 103.00000 236.44055 128.00000 167.00000 244.50000 423.90000 13325.00000 489382.00000 719.56325 0.00000 0.00000 0.00000 0.00000 0.00000 0.00112 0.00000 0.00000 0.00000 0.00159 0.38041 29.06810 0.00715 2673.00000 28.56037 235.65699 316.91806 382.87382 442.75750 503.27363 538.28762 568.86304 651.60259 760.82802 907.11625 1334.43978 2309852452.08890 250.52267 1.00003 0.99319 0.98641 0.98641 0.97970 0.97970 0.97306 0.97306 0.96649 26.25000 
0.00003 0.00138 140.63250 0.00782 0.34565 7.81250 0.00012 55.00000 63.00000 72.00000 83.00000 103.00000 235.31515 128.00000 166.00000 244.50000 425.00000 13325.00000 489382.00000 713.40356 0.00000 0.00000 0.00000 0.00000 0.00000 0.00112 0.00000 0.00000 0.00000 0.00159 0.37580 29.06810 0.00715 2673.00000 28.56037 235.54486 317.27619 383.91796 444.29383 504.76700 539.56263 570.62689 654.59138 765.15196 909.34627 1334.43978 2309852452.08890 251.44494 1.00002 0.99276 0.98558 0.98558 0.97847 0.97847 0.97145 0.97145 0.96450 26.05000 
0.00002 0.00141 148.44500 0.00794 0.30930 3.12500 0.00028 55.00000 63.00000 72.00000 84.00000 103.00000 238.07437 128.00000 165.10000 244.50000 426.20000 14011.00000 501374.00000 719.56325 0.00000 0.00000 0.00000 0.00000 0.00000 0.00115 0.00000 0.00000 0.00000 0.00176 0.37358 29.80013 0.00717 2734.00000 29.26519 234.41626 317.27619 383.91796 444.29383 504.76700 539.56263 570.62689 654.59138 765.15196 909.34627 1334.77987 2462388083.89409 251.44494 1.00002 0.99263 0.98532 0.98532 0.97810 0.97810 0.97096 0.97096 0.96390 25.95000 
0.00002 0.00143 151.57000 0.00822 0.29476 3.12500 0.00023 55.00000 64.00000 72.00000 84.00000 103.00000 238.07437 128.00000 165.10000 246.90000 431.70000 16382.00000 509003.00000 731.22652 0.00000 0.00000 0.00000 0.00000 0.00000 0.00117 0.00000 0.00000 0.00000 0.00182 0.37142 30.24494 0.00720 2735.00000 29.67114 234.41626 317.27619 383.74882 443.75031 504.05161 538.94479 569.53912 652.98362 763.36271 908.70224 1334.77987 2472135665.09510 251.23648 1.00002 0.99260 0.98527 0.98527 0.97802 0.97802 0.97086 0.97086 0.96377 25.90000 
0.00009 0.00146 154.69500 0.00846 0.28022 3.12500 -0.00011 55.00000 64.00000 72.00000 84.00000 103.00000 241.18313 128.00000 165.10000 246.90000 436.60000 16707.00000 517579.00000 748.54163 0.00000 0.00000 0.00000 0.00000 0.00000 0.00119 0.00000 0.00000 0.00000 0.00188 0.37068 30.78220 0.00725 2749.00000 30.21410 234.41626 316.86020 383.25214 443.49696 503.98853 538.90954 569.51159 652.61823 763.34459 908.02088 1334.77987 2480692219.43242 250.99162 1.00004 0.99315 0.98633 0.98633 0.97958 0.97958 0.97289 0.97289 0.96628 26.15000 
0.00001 0.00154 157.82000 0.00835 0.26568 3.12500 0.00060 55.00000 62.90000 72.00000 83.00000 102.00000 245.50448 127.00000 165.90000 247.00000 436.60000 17884.00000 547966.00000 783.75473 0.00000 0.00000 0.00000 0.00000 0.00000 0.00126 0.00000 0.00000 0.00000 0.00211 0.36169 32.68025 0.00738 2809.00000 32.01013 232.41659 314.96263 381.65251 441.70982 502.20981 537.12531 567.28470 650.23642 761.51689 907.98176 1337.64960 2556148197.85692 250.99162 1.00001 0.99224 0.98456 0.98456 0.97699 0.97699 0.96951 0.96951 0.96212 25.95000 
0.00003 0.00155 160.94500 0.00895 0.25114 3.12500 0.00016 55.00000 62.90000 72.00000 83.00000 102.00000 252.15674 127.00000 165.90000 240.90000 429.60000 21045.00000 550206.00000 892.30526 0.00000 0.00000 0.00000 0.00000 0.00000 0.00127 0.00000 0.00000 0.00000 0.00219 0.35782 32.86226 0.00741 2810.00000 32.18724 232.22611 314.96263 381.65251 441.70982 502.14814 537.12531 567.28470 650.23642 761.51689 907.98176 1337.64960 2611164248.49156 251.33662 1.00002 0.99273 0.98553 0.98553 0.97841 0.97841 0.97137 0.97137 0.96441 26.05000 
0.00002 0.00158 164.07000 0.00911 0.23660 3.12500 -0.00037 55.00000 63.00000 72.00000 83.70000 103.00000 254.88289 128.00000 167.00000 242.00000 429.60000 26392.00000 561507.00000 974.29070 0.00000 0.00000 0.00000 0.00000 0.00000 0.00130 0.00000 0.00000 0.00000 0.00228 0.35782 33.58034 0.00746 2838.00000 32.89048 232.22611 314.96263 381.65251 441.70982 502.14814 537.12531 567.28470 650.23642 761.58294 909.52828 1336.55753 2592132729.85428 252.13809 1.00002 0.99294 0.98593 0.98593 0.97900 0.97900 0.97214 0.97214 0.96535 26.15000 
0.00004 0.00160 167.19500 0.00874 0.22206 3.12500 0.00061 55.00000 63.10000 72.00000 84.00000 103.00000 258.63421 128.00000 167.00000 241.90000 435.70000 27378.00000 568478.00000 1015.48452 0.00000 0.00000 0.00000 0.00000 0.00000 0.00131 0.00000 0.00000 0.00000 0.00228 0.35713 34.04324 0.00752 2847.00000 33.33443 232.08901 315.37814 381.77013 441.72208 502.14814 538.27273 567.61470 651.42288 764.14369 912.59934 1330.77523 2611164248.49156 252.99932 1.00002 0.99299 0.98604 0.98604 0.97916 0.97916 0.97236 0.97236 0.96562 26.20000 
0.00003 0.00165 170.32000 0.00935 0.20752 3.12500 0.00022 56.00000 63.10000 72.00000 84.00000 103.00000 260.95308 127.00000 167.00000 242.00000 438.10000 30194.00000 584013.00000 1090.46774 0.00000 0.00000 0.00000 0.00000 0.00000 0.00135 0.00000 0.00000 0.00000 0.00239 0.35059 34.98726 0.00760 2872.00000 34.27737 231.43356 314.52502 380.85591 440.69228 501.27993 536.78391 566.49668 649.64293 761.58294 909.52828 1330.66821 2700594339.24923 252.13809 1.00003 0.99348 0.98700 0.98700 0.98058 0.98058 0.97422 0.97422 0.96792 26.55000 
0.00004 0.00168 173.44500 0.00957 0.19298 3.12500 -0.00005 56.00000 63.00000 72.00000 85.00000 103.00000 264.51891 126.00000 165.00000 245.00000 442.40000 34249.00000 594374.00000 1173.97072 0.00000 0.00000 0.00000 0.00000 0.00000 0.00137 0.00000 0.00000 0.00000 0.00250 0.34945 35.63365 0.00767 2874.00000 34.87261 230.98666 313.58052 380.09439 440.13337 500.74666 536.26783 566.23725 650.00938 762.17099 908.56602 1330.66821 2701516176.51521 251.93016 1.00002 0.99325 0.98654 0.98654 0.97990 0.97990 0.97333 0.97333 0.96682 26.35000 
0.00005 0.00171 176.57000 0.00952 0.17844 3.12500 0.00020 56.00000 63.00000 72.00000 85.00000 103.00000 268.84012 126.00000 167.40000 245.00000 442.40000 37663.00000 607041.00000 1262.32754 0.00000 0.00000 0.00000 0.00000 0.00000 0.00141 0.00000 0.00000 0.00000 0.00262 0.34945 36.41932 0.00775 2876.00000 35.61226 230.55409 312.92865 379.71119 439.60147 499.87861 535.29692 564.82321 647.59145 759.64850 907.66973 1330.17394 2732984980.96587 251.73893 1.00003 0.99332 0.98668 0.98668 0.98010 0.98010 0.97359 0.97359 0.96714 26.35000 
0.00008 0.00176 179.69500 0.00972 0.16390 3.12500 0.00031 56.00000 63.00000 73.00000 85.00000 103.00000 269.35929 126.00000 168.00000 245.00000 445.70000 49038.00000 625991.00000 1479.13781 0.00000 0.00000 0.00000 0.00000 0.00000 0.00145 0.00000 0.00000 0.00000 0.00273 0.34337 37.61106 0.00782 2944.00000 36.76656 230.35884 312.49368 378.75409 438.20700 498.27480 534.33533 563.43446 646.45250 758.31070 905.88669 1330.43691 2859842914.32027 251.66334 1.00002 0.99348 0.98700 0.98700 0.98058 0.98058 0.97422 0.97422 0.96793 26.50000 
0.00005 0.00184 182.82000 0.01002 0.14936 3.12500 0.00021 55.00000 63.00000 72.00000 85.00000 104.00000 282.21096 128.00000 168.00000 248.00000 438.80000 53668.00000 654165.00000 1676.08192 0.00000 0.00000 0.00000 0.00000 0.00000 0.00152 0.00000 0.00000 0.00000 0.00284 0.34337 39.41005 0.00805 3004.00000 38.55217 228.51215 311.10003 377.84185 437.58903 497.90322 533.08724 562.95295 646.00523 757.61314 903.32981 1330.43691 2884690476.87485 251.28116 1.00003 0.99371 0.98746 0.98746 0.98126 0.98126 0.97512 0.97512 0.96904 26.90000 
0.00006 0.00189 185.94500 0.01024 0.13482 3.12500 0.00004 55.00000 62.70000 72.00000 86.00000 105.00000 282.86546 128.30000 168.00000 248.00000 443.00000 56061.00000 670674.00000 1736.51298 0.00000 0.00000 0.00000 0.00000 0.00000 0.00156 0.00000 0.00000 0.00000 0.00296 0.35059 40.37085 0.00815 3034.00000 39.49704 228.51169 310.74127 377.29194 437.05208 497.53339 532.47928 562.72488 645.95524 757.04479 901.39105 1337.88001 2995561116.82935 250.86288 1.00003 0.99379 0.98760 0.98760 0.98148 0.98148 0.97540 0.97540 0.96939 26.90000 
0.00006 0.00195 189.07000 0.01027 0.12028 3.12500 0.00024 55.00000 62.70000 72.00000 85.00000 104.00000 288.55491 128.00000 168.00000 247.00000 443.00000 61407.00000 691089.00000 1869.59800 0.00000 0.00000 0.00000 0.00000 0.00000 0.00161 0.00000 0.00000 0.00000 0.00307 0.36072 41.68997 0.00829 3044.00000 40.73470 227.45130 309.62819 375.85745 435.04029 494.88801 530.83504 559.97586 642.82804 754.55197 901.34902 1337.89411 3043611694.83726 250.86288 1.00003 0.99372 0.98746 0.98746 0.98127 0.98127 0.97514 0.97514 0.96906 26.95000 
0.00006 0.00201 192.19500 0.01051 0.10574 3.12500 -0.00015 55.00000 63.00000 72.00000 86.00000 104.00000 295.41118 129.00000 171.00000 247.00000 444.00000 63229.00000 713418.00000 1998.03496 0.00000 0.00000 0.00000 0.00000 0.00000 0.00166 0.00000 0.00000 0.00000 0.00319 0.36988 43.09439 0.00842 3095.00000 42.09815 226.52441 307.83252 373.54476 432.39251 492.16528 528.31003 557.10299 639.54160 751.62929 900.05536 1338.11089 3079947104.47892 250.86288 1.00004 0.99380 0.98761 0.98761 0.98147 0.98147 0.97540 0.97540 0.96938 27.00000 
0.00006 0.00207 195.32000 0.01036 0.09120 1.56250 0.00018 55.00000 63.00000 72.00000 85.00000 103.00000 297.34913 128.00000 171.00000 250.70000 444.00000 125612.00000 734155.00000 2688.54398 0.00000 0.00000 0.00000 0.00000 0.00000 0.00171 0.00000 0.00000 0.00000 0.00336 0.37528 44.35150 0.00851 3124.00000 43.28840 225.15502 305.99833 371.26130 430.14287 489.71916 527.44639 554.90765 638.37487 751.06453 897.72132 1338.17275 3213990380.64320 250.78458 1.00005 0.99392 0.98785 0.98785 0.98183 0.98183 0.97587 0.97587 0.96997 27.15000 
0.00026 0.00213 196.88250 0.01054 0.08393 4.68750 0.00014 55.00000 63.00000 72.00000 85.00000 104.00000 300.78021 128.00000 171.00000 250.70000 444.00000 134687.00000 756763.00000 2833.39057 0.00000 0.00000 0.00000 0.00000 0.00000 0.00176 0.00000 0.00000 0.00000 0.00353 0.38450 45.74511 0.00864 3157.00000 44.59997 223.02033 303.07124 367.99308 426.71281 486.13580 523.81463 550.91390 633.41709 746.71070 895.90628 1338.17307 3314562787.36490 250.78458 1.00005 0.99389 0.98778 0.98778 0.98174 0.98174 0.97575 0.97575 0.96981 27.20000 
0.00010 0.00239 201.57000 0.01068 0.06212 1.56250 0.00021 55.00000 63.00000 72.00000 84.00000 103.00000 320.06669 128.00000 171.00000 245.00000 435.50000 140612.00000 849457.00000 2924.36731 0.00000 0.00000 0.00000 0.00000 0.00000 0.00199 0.00000 0.00000 0.00000 0.00410 0.41210 51.50006 0.00918 3313.00000 50.01860 222.63602 302.98780 367.34898 425.69912 484.04189 520.23237 547.73577 627.55681 737.76754 885.63156 1338.43405 3662579567.78305 247.68073 1.00005 0.99386 0.98773 0.98773 0.98167 0.98167 0.97565 0.97565 0.96970 27.30000 
0.00006 0.00249 203.13250 0.01089 0.05485 1.56250 -0.00005 55.00000 63.00000 72.00000 83.00000 102.00000 321.35636 127.00000 169.00000 243.00000 439.00000 148607.00000 883730.00000 3037.86396 0.00000 0.00000 0.00000 0.00000 0.00000 0.00207 0.00000 0.00000 0.00000 0.00427 0.42399 53.67160 0.00937 3392.00000 52.15333 222.63602 302.84656 367.13883 425.26385 483.90328 520.17431 547.67880 627.16711 737.62567 885.00970 1338.60038 3932826655.78647 247.29916 1.00007 0.99419 0.98837 0.98837 0.98260 0.98260 0.97688 0.97688 0.97121 27.50000 
0.00010 0.00255 204.69500 0.01084 0.04758 1.56250 0.00015 55.00000 63.00000 72.00000 83.00000 101.00000 326.37477 125.00000 169.00000 245.00000 439.00000 155002.00000 905690.00000 3106.74988 0.00000 0.00000 0.00000 0.00000 0.00000 0.00212 0.00000 0.00000 0.00000 0.00449 0.42990 55.04472 0.00947 3412.00000 53.40635 220.69161 300.32745 364.42535 422.33411 480.45160 517.19455 543.87305 623.13368 733.28389 882.43437 1338.60038 3981286044.44793 247.29916 1.00007 0.99435 0.98868 0.98868 0.98306 0.98306 0.97749 0.97749 0.97197 27.70000 
0.00011 0.00265 206.25750 0.01099 0.04031 1.56250 0.00009 55.00000 62.00000 71.00000 83.00000 101.00000 327.45626 125.00000 169.00000 244.00000 439.00000 168752.00000 939472.00000 3388.25997 0.00000 0.00000 0.00000 0.00000 0.00000 0.00221 0.00000 0.00000 0.00000 0.00478 0.43707 57.17262 0.00961 3466.00000 55.40214 219.21846 298.20597 362.13673 419.87771 477.73085 514.21114 541.10613 619.49654 729.03622 877.22678 1338.63920 4231079414.12497 246.00021 1.00007 0.99416 0.98831 0.98831 0.98250 0.98250 0.97675 0.97675 0.97105 27.50000 
0.00014 0.00276 207.82000 0.01108 0.03304 0.78125 -0.00000 55.00000 62.00000 71.00000 83.00000 100.50000 334.31207 125.00000 169.00000 244.00000 437.60000 168684.00000 980203.00000 3300.35686 0.00000 0.00000 0.00000 0.00000 0.00000 0.00231 0.00000 0.00000 0.00011 0.00518 0.43810 59.75427 0.00977 3548.00000 57.80923 218.98508 297.95936 361.64830 419.31546 476.95261 512.83346 539.71967 617.45390 725.54526 873.68216 1338.63920 4407132815.74300 244.97735 1.00007 0.99413 0.98825 0.98825 0.98243 0.98243 0.97665 0.97665 0.97093 27.55000 
0.00009 0.00290 208.60125 0.01108 0.02940 0.78125 0.00024 55.00000 62.00000 71.00000 83.00000 101.00000 339.11412 125.00000 169.00000 242.00000 433.50000 168684.00000 1028194.00000 3300.35686 0.00000 0.00000 0.00000 0.00000 0.00000 0.00242 0.00000 0.00000 0.00017 0.00558 0.44965 62.78596 0.01002 3608.00000 60.64821 217.75230 296.37156 359.99450 417.33554 474.47742 510.10879 536.70533 614.63430 722.20432 869.34228 1339.08345 4687895693.06816 244.46978 1.00005 0.99419 0.98837 0.98837 0.98262 0.98262 0.97691 0.97691 0.97126 27.70000 
0.00111 0.00298 209.38250 0.01132 0.02577 0.78125 0.00018 55.00000 63.00000 72.00000 83.00000 100.50000 348.35757 125.00000 169.00000 242.00000 433.50000 168684.00000 1059007.00000 3300.35686 0.00000 0.00000 0.00000 0.00000 0.00000 0.00250 0.00000 0.00000 0.00028 0.00575 0.45739 64.67945 0.01016 3618.00000 62.36362 217.01603 294.91759 358.45665 416.03637 473.75318 509.81850 536.43323 612.92513 720.49035 869.16415 1339.25352 4709988842.82279 244.06288 1.00006 0.99406 0.98811 0.98811 0.98222 0.98222 0.97639 0.97639 0.97061 27.55000 
0.00010 0.00409 210.16375 0.01150 0.02213 0.78125 0.00041 56.00000 63.00000 72.00000 83.00000 100.00000 387.96855 125.00000 168.00000 243.00000 451.00000 185944.00000 1488552.00000 3620.34617 0.00000 0.00000 0.00000 0.00000 0.00000 0.00302 0.00000 0.00000 0.00091 0.00745 0.49676 91.76758 0.01120 3936.00000 87.14304 215.72326 292.89993 355.86303 413.43163 470.92635 506.61655 533.61805 610.54724 716.69753 862.89051 1339.37063 6228796480.72210 243.15853 0.95025 0.94324 0.93633 0.93633 0.92952 0.92952 0.92952 0.92282 0.92282 26.45000 
0.00015 0.00420 210.94500 0.01191 0.01850 0.78125 0.00013 56.00000 63.00000 72.00000 83.00000 99.00000 422.52399 125.00000 164.00000 243.00000 451.00000 278251.00000 1541103.00000 5083.99546 0.00000 0.00000 0.00000 0.00000 0.00000 0.00354 0.00000 0.00000 0.00171 0.00939 0.49863 95.03624 0.01214 3977.00000 90.13627 212.05165 288.40203 351.05749 408.95168 466.86112 501.99818 530.23030 606.92365 712.29715 855.11790 1339.86562 6450535859.65586 241.78781 1.00003 0.99379 0.98761 0.98761 0.98149 0.98149 0.97544 0.97544 0.96946 27.65000 
0.00018 0.00434 211.72625 0.01204 0.01486 0.78125 0.00014 56.00000 63.00000 72.00000 83.00000 99.00000 429.75544 125.00000 164.00000 243.00000 451.00000 312216.00000 1541103.00000 5621.22946 0.00000 0.00000 0.00000 0.00000 0.00000 0.00367 0.00000 0.00000 0.00193 0.01001 0.49676 95.03624 0.01236 3977.00000 90.13627 212.02118 288.36070 350.96572 408.73959 466.54118 501.76036 529.70695 606.33852 711.82688 854.66457 1339.52251 6450535859.65586 241.71188 1.00004 0.99382 0.98766 0.98766 0.98157 0.98157 0.97554 0.97554 0.96958 27.50000 
0.00035 0.00452 212.50750 0.01218 0.01123 0.78125 0.00007 55.00000 63.00000 72.00000 84.00000 100.50000 441.46095 125.10000 164.00000 250.00000 457.80000 317914.00000 1605152.00000 5713.66895 0.00000 0.00000 0.00000 0.00000 0.00000 0.00382 0.00000 0.00000 0.00216 0.01061 0.49670 99.05684 0.01263 4059.00000 93.92746 211.65484 287.19164 349.13859 406.28163 463.26180 498.80809 525.56932 601.04584 705.81745 850.14758 1339.86562 6592676675.65510 240.53463 1.00002 0.99340 0.98685 0.98685 0.98038 0.98038 0.97398 0.97398 0.96765 27.40000 
0.00035 0.00487 213.28875 0.01225 0.00759 0.78125 0.00013 55.00000 63.00000 72.00000 84.00000 100.50000 456.08078 125.10000 164.00000 250.00000 457.80000 343909.00000 1727634.00000 6012.19191 0.00000 0.00000 0.00000 0.00000 0.00000 0.00412 0.00000 0.00000 0.00262 0.01172 0.49340 106.74733 0.01314 4141.00000 100.84553 210.69683 285.25455 346.58322 403.19818 459.82213 495.39645 521.85781 596.71405 700.16048 844.09570 1340.95348 7106539359.11408 239.00407 1.00001 0.99331 0.98669 0.98669 0.98016 0.98016 0.97370 0.97370 0.96731 27.50000 
